"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Consensus.Type"
"TaiEast_11_loc60_20140702_EK000016"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140702_EK000017"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140702_EK000019"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000022"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000026"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140702_EK000027"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000029"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000030"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140702_EK000032"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000033"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000034"	"hoofed.animal"	"hoofed.animal"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000036"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140702_EK000037"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000043"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000046"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000047"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000048"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000050"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000051"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000052"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000054"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000055"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000056"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000058"	"hoofed.animal"	"hoofed.animal"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000060"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000061"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000062"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000063"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000064"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140702_EK000066"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140702_EK000068"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000006"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000007"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000008"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000009"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000013"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000014"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000015"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000018"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000019"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000020"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000021"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000022"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000023"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000024"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000025"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000026"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000027"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000028"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000029"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000032"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000033"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000034"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000036"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000038"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000039"	"hoofed.animal"	"hoofed.animal"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000040"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000041"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000042"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000043"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000044"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000046"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000047"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000048"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000049"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000050"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000051"	"hoofed.animal"	"hoofed.animal"	0.9	0.9	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000052"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000053"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000054"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000056"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000058"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000059"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000060"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000061"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000063"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000064"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000067"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000072"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000073"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000074"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000075"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000076"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000077"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000078"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000081"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000086"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000087"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000089"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000091"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000092"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000094"	"hoofed.animal"	"hoofed.animal"	0.923076923076923	0.923076923076923	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000095"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000096"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000097"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000098"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000099"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000103"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000104"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000105"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000107"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000108"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000110"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000112"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000113"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000115"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000117"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000119"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000123"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000125"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000126"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000128"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000129"	"hoofed.animal"	"hoofed.animal"	0.909090909090909	0.909090909090909	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000131"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000133"	"hoofed.animal"	"hoofed.animal"	0.909090909090909	0.909090909090909	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000134"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000135"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000139"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000140"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000141"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000142"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000144"	"hoofed.animal"	"hoofed.animal"	0.9	0.9	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000145"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000146"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000147"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000149"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000150"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000153"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000157"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000159"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000161"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000162"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000164"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000165"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000166"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000167"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000169"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000170"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000172"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000173"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000174"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000177"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000178"	"hoofed.animal"	"hoofed.animal"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000179"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000180"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000181"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000182"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000184"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000186"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000187"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000188"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000189"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000190"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000192"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000194"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000197"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000198"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000200"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000202"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000203"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000204"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000205"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000206"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000207"	"hoofed.animal"	"hoofed.animal"	0.923076923076923	0.923076923076923	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000208"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000209"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000210"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000212"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000214"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000215"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000216"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000217"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000218"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000219"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000220"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000221"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000222"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000223"	"hoofed.animal"	"hoofed.animal"	0.818181818181818	0.818181818181818	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000224"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000225"	"hoofed.animal"	"hoofed.animal"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000226"	"hoofed.animal"	"hoofed.animal"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000227"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000228"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000229"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000230"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000233"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000234"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000235"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000237"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000238"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000243"	"bird"	"bird"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000244"	"hoofed.animal"	"hoofed.animal"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000245"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000248"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000250"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000251"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000253"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000254"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000256"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000004"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000005"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000011"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000012"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000015"	"hoofed.animal"	"hoofed.animal"	0.75	0.75	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000016"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000017"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000018"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000021"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000024"	"hoofed.animal"	"hoofed.animal"	0.8	0.8	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000025"	"hoofed.animal"	"hoofed.animal"	0.9	0.9	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000027"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000028"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000029"	"hoofed.animal"	"hoofed.animal"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000030"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000031"	"hoofed.animal"	"hoofed.animal"	0.75	0.75	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000034"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000036"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000039"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000040"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000041"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000042"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000043"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000044"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000045"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000046"	"rodent"	"rodent"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000047"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000049"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000050"	"hog"	"hog"	0.9	0.9	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000051"	"other (primate)"	"other (primate)"	0.75	0.75	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000052"	"hoofed.animal"	"hoofed.animal"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000055"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000056"	"hoofed.animal"	"hoofed.animal"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000057"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000059"	"hoofed.animal"	"hoofed.animal"	0.9	0.9	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000060"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000061"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000063"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000064"	"hoofed.animal"	"hoofed.animal"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000066"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000067"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000068"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000072"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000073"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000074"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000075"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000076"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000077"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000078"	"hoofed.animal"	"hoofed.animal"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000083"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000085"	"hoofed.animal"	"hoofed.animal"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000086"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000088"	"blank"	"blank"	NA	NA	"Consensus blank"
